"補償サービスで利用される、交換電話機(リフレッシュ品)について教えてください。",困ったときは
"補償サービスについて教えてください。",困ったときは
"補償サービスに加入しています。利用(補償申込み)するには、どうしたらいいですか?",困ったときは
"補償サービスの「継続のご契約特典」について教えてください。",困ったときは
"補償サービスの加入や廃止は、どこでできますか?",困ったときは
"補償サービスの加入条件や、利用(補償申込み)条件を教えてください。",困ったときは
"補償サービスを利用(補償申込み)する際に、交換電話機の機種は選べますか?",困ったときは
"補償サービス利用(補償申込み)時の、お客様負担金について教えてください。",困ったときは
"遠隔初期化について教えてください。",困ったときは
"遠隔初期化の、事前設定と利用方法を教えてください。",困ったときは
"「020」番号帯利用について教えてください。",契約・手続き
"「070」で始まる電話番号は、何の電話番号ですか?",契約・手続き
"「ご契約内容確認のお願い」について教えてください。",契約・手続き
"「よくあるご質問(FAQ)」の使い方を教えてください。",契約・手続き
"「解約後のお知らせ」について教えてください。",契約・手続き
"CGMコンテンツ提供会社の指定する年齢に達していて、年齢認証をしたのに、コンテンツに制限がかかった場合はどうしたらいいですか?",契約・手続き
"MNP予約番号に、有効期限はありますか?",契約・手続き
"MNP予約番号は確認できますか?",契約・手続き
"MNP予約番号発行後に名義変更はできますか?",契約・手続き
"SIMカードの形状は、変更できますか?",契約・手続き
"SIMカードを、再発行・バージョン変更する場合の注意事項を教えてください。",契約・手続き
"SIMカードを紛失した場合、再発行はできますか?",契約・手続き
"SIMカード対応機種の、SIM情報設定方法について教えてください。",契約・手続き
"SIMロック解除ができる機種を教えてください。",契約・手続き
"SIMロック解除について教えてください。",契約・手続き
"SIMロック解除の手続きは、どこでできますか?",契約・手続き
"SIMロック解除をした場合、携帯電話に保存されていたデータはどうなりますか?",契約・手続き
"SIMロック解除手数料について教えてください。",契約・手続き
"SIMロック解除機能を搭載しているの端末は、購入時にSIMロック解除はされていますか?",契約・手続き
"オンライン予約について教えてください。",契約・手続き
"ご利用者情報の登録について教えてください。",契約・手続き
"サービスコーナーについて教えてください。",契約・手続き
"ショップの電話番号や住所などの、確認方法を教えてください。",契約・手続き
"ネットオークションや中古販売店で購入した携帯電話は、利用制限の対象でないことが確認できれば、ネットワーク利用制限がかかることはありませんか?",契約・手続き
"の回線契約がなくても、SIMロック解除できますか?",契約・手続き
"一括請求や一括送付サービスを利用している場合、携帯電話・PHS番号ポータビリティ(MNP)の予約はできますか?",契約・手続き
"一括請求を組んだまま、解約/携帯電話・PHS番号ポータビリティ(MNP)による解約はできますか?",契約・手続き
"一括請求を組んでいます。支払いを個別にする手続きは、どこでできますか?",契約・手続き
"不要になった携帯電話や付属品を回収していますか?",契約・手続き
"他社のSIMフリー端末でのサービスを利用したい場合、SIMカード(カード)を発行できますか?",契約・手続き
"以前利用していた携帯電話と同じ電話番号を、また利用することはできますか?",契約・手続き
"住所変更する場合、運転免許証や住民票の住所が旧住所でも手続きはできますか?",契約・手続き
"住所変更の手続きは、どこでできますか?",契約・手続き
"住所変更をした場合、口座振替の手続きは必要ですか?",契約・手続き
"個人名義で新規契約する場合、何が必要ですか?",契約・手続き
"分割払い(個別信用購入あっせん契約/割賦販売契約)で携帯電話を購入する場合、ポイント/ポイント(期間・用途限定)/ポイントは利用できますか?",契約・手続き
"分割払い(個別信用購入あっせん契約/割賦販売契約)を利用中でも、機種変更はできますか?",契約・手続き
"利用中断中に、住所変更はできますか?",契約・手続き
"利用中断中に、名義変更の手続きはできますか?",契約・手続き
"利用者情報に登録した内容は、変更できますか?",契約・手続き
"区画整理/市区町村の合併で住所が変更になった場合、に登録している住所や料金明細送付サービスの送付先住所は、自動的に新しい住所に変更されますか?",契約・手続き
"友達から譲り受けた(もらった)の携帯電話で、新規契約/機種変更/契約変更はできますか?",契約・手続き
"取扱説明書は、どこで閲覧できますか?",契約・手続き
"名義変更した場合、アカウントのID/パスワードはどうなりますか?",契約・手続き
"名義変更した場合、メールアドレスはどうなりますか?",契約・手続き
"名義変更と同時に機種変更/契約変更する場合、手数料はいくらですか?",契約・手続き
"名義変更について教えてください。",契約・手続き
"名義変更や承継の手続きをした場合、継続利用期間は引き継がれますか?",契約・手続き
"名義変更をした場合、ユーザID/パスワードやメールアドレスは引き継がれますか?",契約・手続き
"名義変更をした場合、口座振替/クレジットカード払いはそのまま引き継がれますか?",契約・手続き
"名義変更をした場合、家族割引は継続できますか?",契約・手続き
"名義変更をした場合、登録していたマイメニューは引き継がれますか?",契約・手続き
"名義変更をした月の利用分は、譲り渡す人/譲り受ける人のどちらに請求されますか?",契約・手続き
"名義変更をする場合、譲り渡す人/譲り受ける人のどちらかのみの来店でも手続きできますか?",契約・手続き
"外国籍の方が新規契約する場合、何が必要ですか?",契約・手続き
"契約変更する場合に、引き継がれるサービスを教えてください。",契約・手続き
"契約者が死亡した場合、代理人が解約できますか?",契約・手続き
"委任状の書き方を教えてください。",契約・手続き
"委任状や同意書は、どこでもらえますか?",契約・手続き
"子どもの携帯電話を、親が解約することはできますか?",契約・手続き
"定期契約期間内に解約や廃止をすると、解約金がかかる料金プラン/割引サービスを教えてください。",契約・手続き
"家族割引を申込みしている場合、携帯電話・PHS番号ポータビリティ(MNP)の予約はできますか?",契約・手続き
"年齢判定サービスについて教えてください。",契約・手続き
"年齢判定情報の通知可否を、コンテンツ提供会社ごとに設定する方法を教えてください。",契約・手続き
"承継について教えてください。",契約・手続き
"承継の手続きには何が必要ですか?",契約・手続き
"携帯電話・PHS番号ポータビリティ(MNP)で事業者間を移動する場合、メールアドレスはそのまま利用できますか?",契約・手続き
"携帯電話・PHS番号ポータビリティ(MNP)で事業者間を移動する場合、端末はそのまま利用できますか?",契約・手続き
"携帯電話・PHS番号ポータビリティ(MNP)について教えてください。",契約・手続き
"携帯電話・PHS番号ポータビリティ(MNP)による新規契約を検討中です。お得なサービスはありますか?",契約・手続き
"携帯電話・PHS番号ポータビリティ(MNP)の予約は、キャンセルできますか?",契約・手続き
"携帯電話・PHS番号ポータビリティ(MNP)の手数料はいくらですか?",契約・手続き
"携帯電話・PHS番号ポータビリティ(MNP)の手続きの手順を教えてください。",契約・手続き
"携帯電話・PHS番号ポータビリティ(MNP)を利用して、他社の携帯電話番号⇔2in1のBナンバーに変更できますか?",契約・手続き
"携帯電話・PHS番号ポータビリティ(MNP)を利用してを新規契約する場合、どこでできますか?",契約・手続き
"携帯電話・PHS番号ポータビリティ(MNP)を利用して他社へ変更した場合、で利用していた割引サービスやオプションサービスはどうなりますか?",契約・手続き
"携帯電話の価格はいくらですか?",契約・手続き
"携帯電話の解約/携帯電話・PHS番号ポータビリティ(MNP)による解約をした場合、の分割払い(個別信用購入あっせん契約/割賦販売契約)の分割支払金/分割払金はどうなりますか?",契約・手続き
"携帯電話の解約は、どこでできますか?",契約・手続き
"携帯電話は、同一名義で何回線まで新規契約できますか?",契約・手続き
"携帯電話を休止する手続きについて教えてください。",契約・手続き
"携帯電話を拾った場合、どうしたらいいですか?",契約・手続き
"携帯電話を解約した場合、ポイント/ポイント(期間・用途限定)/ポイントは引き続き利用できますか?",契約・手続き
"携帯電話を解約すると、端末内にある電話帳データや送信/受信メールは消えてしまいますか?",契約・手続き
"改称について教えてください。",契約・手続き
"改称の手続きは、どこでできますか?",契約・手続き
"新規契約と同時に一括請求に加わる場合、代表回線と同じ口座振替/クレジットカード払いの手続きをする必要がありますか?",契約・手続き
"新規契約の手数料はいくらですか?",契約・手続き
"新規契約は、代理人でも手続きできますか?",契約・手続き
"旧料金プランからバリュープラン/ベーシックプランへ変更した場合、いちねん割引はどうなりますか?",契約・手続き
"未成年者が新規契約する際に、親権者(法定代理人)が同意書に記入する内容を教えてください。",契約・手続き
"未成年者名義で、親権者の同意が必要な手続きをします。親権者の本人確認書類は何が必要ですか?",契約・手続き
"未成年者名義で新規契約の手続きをする場合、何が必要ですか?",契約・手続き
"未成年者名義の機種変更/契約変更は、親権者の確認書類や同意書が必要ですか?",契約・手続き
"本人確認書類として利用する「公共料金領収証」について教えてください。",契約・手続き
"機種変更/契約変更した場合、携帯電話の端末暗証番号は引き継がれますか?",契約・手続き
"機種変更/契約変更の手続きについて教えてください。",契約・手続き
"機種変更する場合、現在利用中の総合プラン/パケット定額サービスは継続できますか?",契約・手続き
"機種変更する場合、登録しているマイメニューはどうなりますか?",契約・手続き
"機種変更や契約変更をする場合、解約金はかかりますか?",契約・手続き
"機種変更や解約をする場合、今まで使用していた携帯電話はどうなりますか?",契約・手続き
"死亡した家族が契約していた携帯電話を、自分がそのまま利用することはできますか?",契約・手続き
"法人名義で新規契約する場合、何が必要ですか?",契約・手続き
"海外赴任などで長期間携帯電話を休止して、帰国後に以前と同じ携帯電話番号を利用することはできますか?",契約・手続き
"番号えらべるサービスについて教えてください。",契約・手続き
"登録された利用者情報は、どこにどのような情報が提供されますか?",契約・手続き
"端末(機種)利用期間の確認方法を教えてください。",契約・手続き
"紛失したの携帯電話が拾得物として警察に届けられた場合、から連絡はありますか?",契約・手続き
"結婚して名字と住所が変わりました。どうしたらいいですか?",契約・手続き
"継続利用期間について教えてください。",契約・手続き
"自分の契約内容を確認することはできますか?",契約・手続き
"親権者の同意が必要な手続きをする場合、既婚の未成年者でも親権者の同意は必要ですか?",契約・手続き
"親権者の同意書は、捺印が必要ですか?",契約・手続き
"解約したの携帯電話に電話をかけた場合、どのようなガイダンスが流れますか?",契約・手続き
"解約する場合、解約月の利用料金はその場で精算になりますか?",契約・手続き
"解約後、利用していた携帯電話を持ち帰ることはできますか?",契約・手続き
"解約後に請求される、利用料金の支払い方法を教えてください。",契約・手続き
"請求書等の送付先住所を変更した場合、いつから新しい住所へ送付されますか?",契約・手続き
"連絡先番号案内サービスを利用する場合、料金はかかりますか?",契約・手続き
"運転免許証など本人確認書類に記載されている住所が旧住所の場合でも、新規契約の本人確認書類として利用できますか?",契約・手続き
"電子交付された申込書のお客様控え(電子帳票)は、どこで確認できますか?",契約・手続き
"電話機購入時確認サイトについて教えてください。",契約・手続き
"電話番号保管/メールアドレス保管で、電話番号/メールアドレスを保管できる期間を教えてください。",契約・手続き
"電話番号保管/メールアドレス保管について教えてください。",契約・手続き
"電話番号保管/メールアドレス保管中です。メールアドレス保管のみを解除できますか?",契約・手続き
"電話番号保管と、解約の違いを教えてください。",契約・手続き
"電話番号保管の申込み/解除は、どこでできますか?",契約・手続き
"電話番号保管の申込み/解除は、海外から手続きできますか?",契約・手続き
"電話番号保管を申込みした場合、ベーシックコース解除料や、の分割払い(個別信用購入あっせん契約/割賦販売契約)の分割支払金/分割払金の残額はどうなりますか?",契約・手続き
"電話番号保管を申込みした場合、割引サービスや利用していたサービスはどうなりますか?",契約・手続き
"電話番号保管を申込みした場合、定期契約型の料金プラン/割引サービスの、解約金はかかりますか?",契約・手続き
"電話番号保管を申込みした場合、月々サポートはどうなりますか?",契約・手続き
"電話番号保管中に、利用できるサービスを教えてください。",契約・手続き
"電話番号保管中に、毎月の利用料金の支払い方法は変更できますか?",契約・手続き
"トレーニングは提供されていますか",技術
"プロジェクターランプの交換方法を教えてください。",技術
"モバイルアプリはどこからダウンロード出来ますか",技術
"モバイルからコミュニティにアクセスしたいです",技術
"ログインでエラーが発生します",技術
"ログインパスワードがわからない",技術
"安全なパスワードについて",技術
"機器で警告音が出ています",技術
"機器のセットアップがうまくいきません",技術
"機器のパフォーマンス劣化について",技術
"機器のリカバリ手順について教えてください",技術
"機器の発熱について",技術
"機器の設定方法について教えてください",技術
"製品1050のセットアップがうまくいきません",技術
"製品10950の導入事例について教えてください",技術
"製品1200についての詳しい資料はありますか",技術
"製品3450で警告音が出ています",技術
"製品5400のセットアップがうまくいきません",技術
"製品5850の価格について教えてください",技術
"製品750の制限事項について",技術
"製品8700のセットアップがうまくいきません",技術
"製品9000を多重化することはできますか",技術
"製品トラブルの調査はどのように行えば良いでしょうか",技術
" ケータイで「メモリ不足です」と表示されます。どうしたらいいですか?",故障・修理
" ケータイを利用しています。サイトに接続すると「Cookieを有効にしてください」と表示される場合、どうしたらいいですか?",故障・修理
" スマートフォン(Android)で、データモードメールが送信/受信できないのは、どうしてですか?",故障・修理
" スマートフォン(Android)でタッチパネルの操作ができない場合、どうしたらいいですか?",故障・修理
" スマートフォン(Android)でデータモードメールの送信はできるのに受信ができない場合、どうしたらいいですか?",故障・修理
" スマートフォン(Android)のメールフォルダから、メール/データモードメールが消えることがあります。どうしてですか?",故障・修理
" スマートフォン(Android)の画面右上に数字や英語の文字が表示されたり、操作した指の跡が残ります。どうしたらいいですか?",故障・修理
" スマートフォン(Android)の電源が切れたり、再起動する原因を教えてください。",故障・修理
" スマートフォンでワンセグの録画ができないのは、どうしてですか?",故障・修理
" スマートフォンをマナーモードに設定しているのに、動画や音楽の音が出ます。これは故障ですか?",故障・修理
"(センター)問い合わせをしても、メールを受信できないのはどうしてですか?",故障・修理
"「センターにメールあり」と表示されて、メールが自動受信できません。どうしたらいいですか?",故障・修理
"1日に大量のメールを送信していたら、突然のメールアドレス(@.ne.jp)だけにメールが送信できなくなりました。どうしてですか?",故障・修理
"ACアダプタは修理できますか?",故障・修理
"Android OS搭載の スマートフォン/ タブレットの、セキュリティ更新について教えてください。",故障・修理
"SDメモリーカードが入っているのに、「SDメモリーカードが取り外されました」「microSD(miniSD)が挿入されていません」などと表示されます。どうしたらいいですか?",故障・修理
"SDメモリーカードに保存したデータが、 ケータイで表示できません。どうしたらいいですか?",故障・修理
"SDメモリーカードのアイコンに「?」が表示されます。どうしたらいいですか?",故障・修理
"SIMカード(カード)/eSIMカードを壊してしまった場合、再発行はできますか?",故障・修理
"SIMカード(カード)のエラーが表示されて携帯電話が使えない場合、どうしたらいいですか?",故障・修理
"SIMカード(カード)を、 スマートフォン/ ケータイ(データモード)⇔ ケータイで差し替えても、メールが受信できないのはどうしてですか?",故障・修理
"USB接続ケーブルで ケータイとパソコンをつないでも、パソコンで端末(SDメモリーカード)を認識できない場合、どうしたらいいですか?",故障・修理
"オンライン修理受付サービスの申込み画面に、修理したい機種が表示されないのはどうしてですか?",故障・修理
"お預かり修理をする場合、データはどうなりますか?",故障・修理
"カメラを起動しても、画面が真っ暗で何も映らなくなりました。どうしたらいいですか?",故障・修理
"ケース(外装)交換のみの修理はできますか?",故障・修理
"ケータイデータ復旧サービスについて教えてください。",故障・修理
"ケータイデータ復旧サービスの対応機種を教えてください。",故障・修理
"ケータイデータ復旧サービスの申込みは、どこでできますか?",故障・修理
"ケータイデータ復旧サービスを申込みした場合、データは必ず復旧できますか?",故障・修理
"サイトに接続すると「Refererを無効にしてください」と表示されます。どうしたらいいですか?",故障・修理
"サイト閲覧時に、虫眼鏡や画像のマークが表示されて画像が見られない場合、どうしたらいいですか?",故障・修理
"ショップなどの故障取扱窓口で借りた代替機が故障した場合、どうしたらいいですか?",故障・修理
"スマホ診断アプリについて教えてください。",故障・修理
"ソフトウェア更新について教えてください。",故障・修理
"データコピーアプリ(バックアップアプリ/SDカードバックアップアプリ)で、メディアファイルがグレーアウトされてバックアップできないのは、どうしてですか?",故障・修理
"で水濡れと判断された携帯電話は、修理できますか?",故障・修理
"パソコンからmicroSDメモリーカードなどに保存した音楽データが、 ケータイで再生できないのはどうしてですか?",故障・修理
"バックライトが暗く、画面が見えにくい場合、どうしたらいいですか?",故障・修理
"ホームページの「メールでのお問い合わせ」から、問い合わせをしました。返信が届かない場合、どうしたらいいですか?",故障・修理
"メールが、送信後すぐに相手に届かないのはどうしてですか?",故障・修理
"メールが受信できるのに送信できない場合、どうしたらいいですか?",故障・修理
"メールが遅れて、すぐに受信できないのはどうしてですか?",故障・修理
"メールで受信した、URLの画像(動画)を閲覧できません。どうしてですか?",故障・修理
"メールで受信した添付ファイルが削除されて画像を閲覧できない場合、どうしたらいいですか?",故障・修理
"メールの送信はできるのに受信ができない場合、どうしたらいいですか?",故障・修理
"ワンセグが視聴できないのは、どうしてですか?",故障・修理
"他社のSIMフリー端末に、SIMカード(カード)を挿入して利用しています。利用中の携帯電話が故障した場合、故障修理はどこでできますか?",故障・修理
"以前使っていた携帯電話や、譲り受けた(もらった)携帯電話は修理できますか?",故障・修理
"保証書がない場合でも、点検や修理はできますか?",故障・修理
"修理前にSDメモリーカードへバックアップした電話帳などのデータを、修理後の携帯電話に復元する方法を教えてください。",故障・修理
"充電中に携帯電話が熱くなり、充電が止まることがあります。これは故障ですか?",故障・修理
"充電口やイヤホンジャックなど、外部接続端子のカバー(キャップ)がとれました。どうしたらいいですか?",故障・修理
"受信拒否設定したメールアドレスからメールが届きます。どうしてですか?",故障・修理
"国際SMSで海外にショートメッセージサービス(SMS)を送ると、「送信できませんでした」と表示されます。どうしたらいいですか?",故障・修理
"指紋認証ができなくなりました。どうしたらいいですか?",故障・修理
"携帯電話が充電できない場合、どうしたらいいですか?",故障・修理
"携帯電話が故障しているかどうか、確認する方法はありますか?",故障・修理
"携帯電話が水濡れしてしまった場合、どうしたらいいですか?",故障・修理
"携帯電話にSDメモリーカードを取り付けても、ディスプレイにアイコンが表示されず認識されない場合、どうしたらいいですか?",故障・修理
"携帯電話に保存した音楽データが再生できないのは、どうしてですか?",故障・修理
"携帯電話のタッチパネルの反応が遅くなることがあります。どうしてですか?",故障・修理
"携帯電話のボタンが壊れてしまいました。修理できますか?",故障・修理
"携帯電話のリアカバーが壊れてしまいました。どうしたらいいですか?",故障・修理
"携帯電話の保証期間を教えてください。",故障・修理
"携帯電話の修理が完了したら、自宅などに届けてもらうことはできますか?",故障・修理
"携帯電話の充電が終わらないのは、どうしてですか?",故障・修理
"携帯電話の充電口(充電端子)が壊れてしまいました。修理できますか?",故障・修理
"携帯電話の故障修理や点検は、代理人でも手続きできますか?",故障・修理
"携帯電話の時間表示がずれる場合、どうしたらいいですか?",故障・修理
"携帯電話の液晶画面が割れてしまいました。修理は有料ですか?",故障・修理
"携帯電話の画面に「書換え中」と表示され、操作ができなくなりました。これは故障ですか?",故障・修理
"携帯電話の電源が入らない場合、どうしたらいいですか?",故障・修理
"携帯電話を修理するために預けた場合、修理が終わるまで代わりの携帯電話(代替機)を借りることはできますか?",故障・修理
"携帯電話を修理する場合、外装の色を変更することはできますか?",故障・修理
"携帯電話を修理する場合、料金はかかりますか?",故障・修理
"携帯電話を充電中に利用していると熱くなります。故障ですか?",故障・修理
"携帯電話本体が製造終了となっている場合、電池パックなどの付属品(オプション品)は、いつまで購入できますか?",故障・修理
"故障・修理受付窓口を教えてください。",故障・修理
"暑い場所や寒い場所で充電をしていると、充電が途中で止まることがあります。どうしてですか?",故障・修理
"水に濡らしていないのに、水濡れによる故障と言われました。どうしてですか?",故障・修理
"水濡れシールについて教えてください。",故障・修理
"海外から発信すると、いつもつながらない相手がいます。どうしてですか?",故障・修理
"海外で、日本からのショートメッセージサービス(SMS)が受信できないのはどうしてですか?",故障・修理
"海外で利用中、突然発信や着信ができなくなりました。どうしてですか?",故障・修理
"海外で利用中の携帯電話が故障しました。どうしたらいいですか?",故障・修理
"特定の人に発信すると、必ず話中音が流れます。どうしたらいいですか?",故障・修理
"画面に「セーフモード」と表示され、ダウンロードしたアプリが消えてしまいました。 元に戻すにはどうしたらいいですか?",故障・修理
"突然、液晶画面が白っぽくなりました。どうしたらいいですか?",故障・修理
"自分の携帯電話が話し中になっていて、音声着信を受けられません。どのようなことが考えられますか?",故障・修理
"自分の端末でソフトウェア更新が必要かどうか、確認する方法はありますか?",故障・修理
"製造終了となった携帯電話は、修理できますか?",故障・修理
"購入したばかりなのに、電池の減りが早いのはどうしてですか?",故障・修理
"送信/受信メールフォルダから、メールが削除されることがあります。どうしてですか?",故障・修理
"通話中、声にエコーがかかります。どうしてですか?",故障・修理
"通話中、雑音が入ります。どうしてですか?",故障・修理
"通話中に相手の声が聞こえない、または自分の声が届かないのはどうしてですか?",故障・修理
"通話中に音が途切れたり、突然切れたりします。どうしてですか?",故障・修理
"防水ケータイでも水濡れで故障することがありますか?",故障・修理
"電池パックが劣化した場合、どうしたらいいですか?",故障・修理
"電池パックが膨らんでしまった場合、どうしたらいいですか?",故障・修理
"電池パックの劣化や寿命は測定できますか?",故障・修理
"電波状態が良好なのに、発信/着信ができません。どうしてですか?",故障・修理
"電源が入らない携帯電話から、電話帳などのデータを読み出すことはできますか?",故障・修理
"電源が切れたり画面が固まる(フリーズ)など、携帯電話の動作が不安定な場合、どうしたらいいですか?",故障・修理
"預かり修理について教えてください。",故障・修理
"利用料金はいくらですか。",料金
"「ご利用料金の確認」では、どのような内容を確認できますか?",料金・お支払い
"「ご利用料金の確認」で確認した料金と、実際の請求金額が違うのはどうしてですか?",料金・お支払い
"「ご利用料金の確認」と「料金明細サービス」では、それぞれどのような内容が確認できますか?",料金・お支払い
"「ご利用料金の確認」について教えてください。",料金・お支払い
"「データ通信量のお知らせ」という内容のメールが届きました。これは何ですか?",料金・お支払い
"「口座振替のご案内」/「ご利用料金のご案内」の郵送希望申込みをしたい場合、どうしたらいいですか?",料金・お支払い
"My Siteの「ご利用料金の確認」/ご利用額お知らせメールで、支払い期限(口座振替日・引き落とし日)は確認できますか?",料金・お支払い
"My Siteの「ご利用料金の確認」で、利用内訳や料金明細内訳の印刷はできますか?",料金・お支払い
"My Siteの「ご利用料金の確認」や請求内訳のパケット通信料の項目に、「計1億パケット以上でした。」と表示されていた場合、詳細は確認できますか?",料金・お支払い
"My Siteの「ご利用料金の確認」や請求書等に表示されている、請求内訳名と内容について教えてください。",料金・お支払い
"My Siteの「料金のお支払い・お支払い状況照会」から、の利用料金を支払うことはできますか?",料金・お支払い
"Pay-easy(ペイジー)で利用する5桁の「確認番号」は、どこで確認できますか?",料金・お支払い
"Pay-easyを利用する場合、申込みは必要ですか?",料金・お支払い
"Web料金明細サービス/料金明細送付サービスの廃止は、どこでできますか?",料金・お支払い
"Web料金明細サービスと、ビリングサービスの料金明細内訳の違いを教えてください。",料金・お支払い
"Web料金明細サービスについて教えてください。",料金・お支払い
"Web料金明細サービスは、ファミリー割引グループ内の他回線の料金明細内訳を閲覧できますか?",料金・お支払い
"WORLD CALL・WORLD WINGの料金明細内訳書の見方を教えてください。",料金・お支払い
"ご利用額お知らせメールについて教えてください。",料金・お支払い
"ご利用額お知らせメールに記載されたURLにアクセスできないのは、どうしてですか?",料金・お支払い
"ご利用額お知らせメールを、登録/変更/廃止/確認する操作方法を教えてください。",料金・お支払い
"ご利用額お知らせメールを登録しましたが仮登録確認メールが届きません。どうしたらいいですか?",料金・お支払い
"サービスの申込み/廃止は、どこでできますか?",料金・お支払い
"データモードアクセス履歴検索サービスの、ワンタイムパスワード(認証キー)の取得方法を教えてください。",料金・お支払い
"データモードの廃止と同時にデータモードを申込みしてメールアドレスを引き継ぎました。ご利用額お知らせメールの設定も引き継がれますか?",料金・お支払い
"データ通信・パケット通信の料金明細内訳書の見方を教えてください。",料金・お支払い
"データ通信専用プラン/パケット定額サービスの対象となるデータ量は、料金明細内訳にどのように表示されますか?",料金・お支払い
"データ量到達通知サービスについて教えてください。",料金・お支払い
"データ量到達通知サービスの申込み/廃止は、どこでできますか?",料金・お支払い
"ナビダイヤル(0570)/テレドーム(0180)を利用した際にかかる、他社接続サービス通信料について教えてください。",料金・お支払い
"の利用代金の領収証は、再発行できますか?",料金・お支払い
"の利用料金の支払い方法をクレジットカード払いにした場合、請求内訳は送付されますか?",料金・お支払い
"の利用料金の支払い方法をクレジットカード払いにしています。クレジットカードを紛失して利用を停止した場合、どうなりますか?",料金・お支払い
"の利用料金の支払い方法を口座振替にしているのに、請求書が送られてきたのはどうしてですか?",料金・お支払い
"の利用料金の支払い方法を請求書払いにしています。今月だけクレジットカードで支払うことはできますか?",料金・お支払い
"の利用料金の請求書や、「口座振替のご案内」/「ご利用料金のご案内」の郵送を希望している場合、発行手数料はいくらですか?",料金・お支払い
"の利用料金は、支払い期限を過ぎた請求書でも支払えますか?",料金・お支払い
"パケットパックの対象となるデータ量は、料金明細内訳にどのように表示されますか?",料金・お支払い
"パケット定額サービスの対象となるデータ量は、料金明細内訳にどのように表示されますか?",料金・お支払い
"ファミリー割引の副回線は、ビリングサービスを申込みできますか?",料金・お支払い
"ユニバーサルサービス制度について教えてください。",料金・お支払い
"ユニバーサルサービス料について教えてください。",料金・お支払い
"一定額到達通知サービスについて教えてください。",料金・お支払い
"一定額到達通知サービスの申込み/廃止は、どこでできますか?",料金・お支払い
"一括請求で料金明細送付サービスを利用しています。料金明細内訳書の送付先を請求書等と別々にできますか?",料金・お支払い
"一括請求について教えてください。",料金・お支払い
"一括請求の代表回線の変更は、どこでできますか?",料金・お支払い
"一括請求の手続きは、どこでできますか?",料金・お支払い
"一括請求を組んでいます。代表回線/子回線がMy Siteの「ご利用料金の確認」で確認できる内容を教えてください。",料金・お支払い
"一括請求を組んでいる代表回線/子回線の料金明細サービスは、My Site(パソコン版)で確認できますか?",料金・お支払い
"今月利用したデータ通信量/パケット通信量は、確認できますか?",料金・お支払い
"今月利用した無料通信分は、確認できますか?",料金・お支払い
"伝言メモに録音されたメッセージを再生する場合、通話料はかかりますか?",料金・お支払い
"利用料金の支払いが遅れた場合、延滞利息はかかりますか?",料金・お支払い
"利用料金の支払い方法が口座振替の場合、振替日(引き落とし日)はいつですか?",料金・お支払い
"利用料金は、どこで支払いできますか?",料金・お支払い
"利用料金は、請求書が手元にない場合や紛失した場合でも、支払いできますか?",料金・お支払い
"口座振替の手続き(申込み/引き落とし口座の変更)は、どこでできますか?",料金・お支払い
"口座振替の手続きに必要な書類は、どこでもらえますか?",料金・お支払い
"名義変更/承継の手続きをした場合、My Siteの「ご利用料金の確認」の案内はどうなりますか?",料金・お支払い
"名義変更や承継の手続きをした場合、Web料金明細サービス/料金明細送付サービスは引き継がれますか?",料金・お支払い
"家族名義など他回線の請求内訳や料金明細内訳は、My Siteで確認できますか?",料金・お支払い
"情報料の料金明細内訳書の見方を教えてください。",料金・お支払い
"携帯電話の利用料金の支払いに、テレホンカードや金券は利用できますか?",料金・お支払い
"携帯電話の利用料金の締め日と、支払い期限(口座振替日・引き落とし日)はいつですか?",料金・お支払い
"携帯電話の購入代金を、クレジットカードで支払うことはできますか?",料金・お支払い
"支払証明書の証明金額の合計が5万円を超えているのに、収入印紙が貼られていないのはどうしてですか?",料金・お支払い
"支払証明書やご利用料金証明書の発行手続きは、どこでできますか?",料金・お支払い
"料金明細サービスについて教えてください。",料金・お支払い
"料金明細サービスの申込みは、どこでできますか?",料金・お支払い
"料金明細内訳は、データモードから確認できますか?",料金・お支払い
"料金明細発行サービスについて教えてください。",料金・お支払い
"料金明細送付サービスについて教えてください。",料金・お支払い
"月途中にプラン変更しました。変更月の通話料は「ご利用料金の確認」でどのように案内されますか?",料金・お支払い
"未納料金を確認する方法を教えてください。",料金・お支払い
"残高不足などにより口座振替不能になったの利用料金は、再振替されますか?",料金・お支払い
"毎月の利用料金の請求(請求書/口座振替のご案内/ご利用料金のご案内)は、いつ頃届きますか?",料金・お支払い
"毎月の利用料金は、コンビニエンスストアからクレジットカードで支払うことはできますか?",料金・お支払い
"毎月の利用料金を、クレジットカード払いにできますか?",料金・お支払い
"毎月の利用料金をクレジットカード払いにしています。クレジットカードの変更は、どこでできますか?",料金・お支払い
"毎月の利用料金をクレジットカード払いにしているのに、請求書が届くのはどうしてですか?",料金・お支払い
"毎月の利用料金を支払っているクレジットカードの有効期限が更新された場合、で手続きは必要ですか?",料金・お支払い
"毎月の携帯電話料金の支払いに利用している口座情報/クレジットカード情報は、確認できますか?",料金・お支払い
"毎月の支払い方法の変更は、どこでできますか?",料金・お支払い
"用途別集計サービスについて教えてください。",料金・お支払い
"確定申告などに必要となる、書類(支払証明書/ご利用料金証明書)について教えてください。",料金・お支払い
"解約した携帯電話の料金明細内訳は、確認できますか?",料金・お支払い
"解約後も、My Siteの「ご利用料金の確認」は閲覧できますか?",料金・お支払い
